job_id,specialty,state,contract_length,pay_rate,weekly_stipend,shift_type,hospital_type,bed_count,experience_years,certification,agency_rating,travel_experience,certification_rarity,filled
1343,ER,New York,26,76,2091,Day,Community,465,14,TNCC,3.7827497791933418,1,0.172,1
1344,ICU,New York,4,42,1185,Night,Private,987,2,BLS,4.707450250822528,1,0.16,0
1345,ICU,California,26,72,1574,Rotating,Teaching,548,19,ACLS,4.950992167030204,1,0.1645,1
1346,Med-Surg,Georgia,13,67,1647,Rotating,Private,683,13,TNCC,3.902898399371896,1,0.172,1
1347,ER,New York,26,86,1186,Day,Community,699,15,ACLS,4.24223892740082,1,0.1645,0
1348,ER,Ohio,8,47,1676,Day,Teaching,164,16,CEN,3.6291741657595606,1,0.167,0
1349,Labor & Delivery,Texas,26,73,1058,Night,Private,981,19,BLS,4.338704984694452,1,0.16,1
1350,ICU,Ohio,13,74,1082,Night,Community,723,17,CCRN,4.254175162770021,1,0.176,1
1351,Labor & Delivery,Texas,8,71,2449,Day,Community,762,17,CCRN,3.7166547262326164,1,0.176,1
1352,ER,New York,13,63,839,Day,Community,283,13,TNCC,4.163099319677112,0,0.172,1
1353,Med-Surg,Ohio,8,53,1285,Night,Government,589,17,CCRN,4.001156978129845,1,0.176,0
1354,ICU,New York,26,71,1728,Day,Government,60,14,TNCC,4.282746312957784,0,0.172,0
1355,ER,Georgia,13,85,1019,Day,Teaching,255,14,BLS,4.378481503143199,1,0.16,0
1356,Med-Surg,Texas,26,82,1952,Day,Teaching,728,5,PALS,3.512743367910814,1,0.1605,1
1357,Pediatrics,Georgia,8,55,1814,Day,Teaching,296,14,PALS,4.641508974424333,1,0.1605,1
1358,ER,New York,13,43,1823,Rotating,Government,608,17,ACLS,4.569521437792611,1,0.1645,0
1359,Pediatrics,Illinois,4,76,2343,Rotating,Teaching,807,3,BLS,4.049429579309783,0,0.16,1
1360,Labor & Delivery,Florida,13,60,1412,Day,Community,176,7,CCRN,3.5794039033532274,1,0.176,0
1361,Pediatrics,Ohio,26,53,1727,Night,Community,196,14,BLS,4.632398809677575,1,0.16,1
1362,ER,Illinois,4,70,1487,Rotating,Teaching,167,2,CEN,4.932762740717198,1,0.167,1
1363,Pediatrics,Georgia,4,87,2442,Night,Teaching,960,14,PALS,3.8602273940330214,0,0.1605,1
1364,ICU,North Carolina,8,57,1412,Night,Government,431,12,CCRN,3.985286920605557,1,0.176,0
1365,ER,New York,4,46,1059,Rotating,Community,461,8,PALS,3.7757193342227224,1,0.1605,0
1366,Med-Surg,New York,4,49,1789,Night,Private,713,1,BLS,4.36540418501726,1,0.16,0
1367,Pediatrics,Florida,8,46,1765,Night,Private,633,7,CCRN,3.732262091971182,1,0.176,0
1368,ICU,New York,13,72,1165,Day,Government,412,19,ACLS,4.034290915192069,1,0.1645,0
1369,Labor & Delivery,Florida,26,62,1343,Day,Government,558,16,BLS,4.5455195209013946,1,0.16,0
1370,Labor & Delivery,Ohio,13,60,1448,Day,Government,186,12,ACLS,4.340173974514022,1,0.1645,0
1371,Pediatrics,Texas,4,58,2347,Rotating,Community,224,0,CCRN,4.079693846491903,1,0.176,0
1372,Labor & Delivery,Florida,26,87,1613,Day,Teaching,338,1,PALS,4.130374402711313,0,0.1605,1
1373,Med-Surg,Florida,13,58,1839,Night,Teaching,530,14,CEN,4.343166323934844,1,0.167,0
1374,ER,Illinois,26,75,1952,Night,Government,68,11,TNCC,3.508797091830742,1,0.172,1
1375,ICU,New York,4,68,1374,Night,Community,244,13,PALS,3.617764802680415,0,0.1605,0
1376,Pediatrics,Ohio,13,57,1932,Night,Private,379,1,ACLS,4.821887101644517,0,0.1645,0
1377,Labor & Delivery,Texas,26,41,1812,Night,Government,985,17,BLS,3.616818483636936,1,0.16,0
1378,ER,California,26,40,2356,Rotating,Community,224,6,CCRN,4.560205394315758,0,0.176,1
1379,Med-Surg,Georgia,13,86,1469,Night,Government,498,5,PALS,4.880057246163579,1,0.1605,1
1380,Labor & Delivery,Florida,13,44,1068,Rotating,Community,974,13,CEN,3.9060254064525965,0,0.167,0
1381,Labor & Delivery,California,4,59,1985,Night,Community,995,7,CCRN,4.055737155589272,1,0.176,0
1382,ICU,New York,8,50,2083,Rotating,Government,403,1,ACLS,4.353382108767074,0,0.1645,0
1383,Med-Surg,Georgia,26,81,1723,Rotating,Teaching,548,16,CCRN,4.822563454457877,0,0.176,1
1384,Med-Surg,Florida,13,41,1925,Night,Government,190,4,CCRN,4.91285838089063,1,0.176,1
1385,Pediatrics,North Carolina,13,42,2329,Night,Teaching,807,13,BLS,4.609344872166902,1,0.16,1
1386,ICU,North Carolina,13,62,2394,Night,Teaching,946,19,TNCC,3.629929641282041,0,0.172,1
1387,Pediatrics,California,26,51,1046,Night,Private,979,2,ACLS,4.503731233302276,1,0.1645,0
1388,ICU,Illinois,4,59,2463,Day,Community,142,4,BLS,4.115455582808993,1,0.16,1
1389,Med-Surg,California,8,44,2360,Day,Government,993,15,TNCC,4.206051499236592,1,0.172,0
1390,ICU,Georgia,26,76,930,Rotating,Community,288,17,BLS,3.5737225855177654,1,0.16,0
1391,ICU,Illinois,4,77,1152,Rotating,Private,254,16,TNCC,3.786593209019537,1,0.172,0
1392,ICU,Georgia,26,69,995,Day,Teaching,609,10,TNCC,4.685770411300472,1,0.172,0
1393,ER,Texas,26,48,1729,Rotating,Government,482,16,TNCC,4.18093824957179,1,0.172,0
1394,ER,New York,13,73,2489,Night,Community,294,15,BLS,3.9524933624467233,0,0.16,1
1395,Med-Surg,North Carolina,4,83,2205,Rotating,Private,881,1,CCRN,4.0760286109474375,1,0.176,1
1396,ICU,Ohio,13,74,1821,Rotating,Teaching,366,3,TNCC,4.78159926998852,1,0.172,1
1397,Med-Surg,California,13,61,1444,Rotating,Teaching,974,6,CCRN,4.6234985261074355,1,0.176,0
1398,ER,Florida,4,83,1026,Day,Community,344,1,ACLS,3.9084730957716243,1,0.1645,0
1399,ICU,Georgia,13,63,1500,Day,Teaching,689,5,CEN,3.67625276031856,1,0.167,0
1400,Pediatrics,Georgia,13,56,2299,Rotating,Private,905,16,CCRN,3.8779973324661077,1,0.176,0
1401,ER,New York,8,49,2300,Night,Teaching,331,6,CEN,4.8811346765821,1,0.167,1
1402,ER,California,4,69,1064,Rotating,Government,66,4,TNCC,4.372383256774633,1,0.172,1
1403,ER,Florida,4,85,2195,Day,Government,120,4,CEN,4.300220313117174,1,0.167,1
1404,ICU,Florida,13,62,2309,Night,Community,318,19,CEN,4.394590399538693,1,0.167,1
1405,Labor & Delivery,Georgia,13,71,2257,Rotating,Private,374,15,TNCC,4.049042398619773,1,0.172,1
1406,Pediatrics,Ohio,4,56,1445,Day,Teaching,843,18,CCRN,4.710660530479269,0,0.176,0
1407,Pediatrics,Georgia,4,89,1010,Night,Teaching,354,8,TNCC,4.284929373950375,1,0.172,1
1408,Med-Surg,Ohio,26,56,2395,Rotating,Teaching,500,4,ACLS,3.6751218541531934,1,0.1645,0
1409,ICU,Georgia,4,53,2200,Day,Government,56,7,PALS,3.6935976872435945,1,0.1605,0
1410,ER,Georgia,26,48,2218,Night,Private,363,8,BLS,4.305288719753928,0,0.16,0
1411,Labor & Delivery,Florida,13,79,2273,Rotating,Teaching,866,4,TNCC,4.904855327106259,1,0.172,1
1412,ICU,Ohio,8,41,1742,Night,Community,152,9,TNCC,3.962528182514298,1,0.172,1
1413,ICU,Florida,8,84,2187,Night,Private,870,1,CEN,4.804311753288827,1,0.167,1
1414,Labor & Delivery,California,26,64,1256,Night,Private,242,8,ACLS,4.6461433798683185,1,0.1645,0
1415,ER,Georgia,13,78,1524,Day,Teaching,802,10,CEN,3.87171866436036,1,0.167,0
1416,ICU,Texas,13,48,2049,Rotating,Government,623,3,CCRN,3.5545111224743637,0,0.176,0
1417,Pediatrics,Ohio,13,61,1781,Night,Private,578,1,TNCC,3.652770897713574,0,0.172,1
1418,Pediatrics,Illinois,4,82,1954,Night,Community,220,5,TNCC,4.59274090077116,1,0.172,1
1419,Labor & Delivery,North Carolina,13,85,1387,Night,Private,586,13,CEN,3.79950460706097,1,0.167,0
1420,ER,Illinois,4,43,1275,Day,Government,300,0,TNCC,4.0569063807580905,0,0.172,0
1421,Labor & Delivery,Illinois,26,65,1785,Night,Community,814,17,CCRN,4.252548749009637,0,0.176,0
1422,ICU,Texas,8,68,2100,Day,Government,436,6,PALS,4.588202252675244,0,0.1605,0
1423,Pediatrics,Florida,26,84,955,Day,Teaching,256,0,BLS,3.669846834888688,1,0.16,0
1424,Med-Surg,Florida,13,73,2041,Night,Private,590,0,BLS,4.109549607916192,0,0.16,1
1425,Labor & Delivery,North Carolina,13,62,989,Night,Community,678,0,BLS,4.227609363714043,1,0.16,1
1426,Med-Surg,North Carolina,26,76,2240,Day,Government,465,3,PALS,4.31124059595731,1,0.1605,1
1427,Med-Surg,New York,4,50,1780,Day,Teaching,843,3,TNCC,4.727540962092825,0,0.172,0
1428,Pediatrics,North Carolina,4,45,2498,Night,Community,429,17,CEN,3.7575172925648253,1,0.167,0
1429,Labor & Delivery,Illinois,4,57,1345,Day,Private,193,10,ACLS,4.711747177739934,0,0.1645,0
1430,Med-Surg,Illinois,8,60,840,Day,Private,74,0,TNCC,4.5393176415449785,1,0.172,0
1431,ICU,Florida,8,81,1106,Night,Government,871,9,PALS,4.333806221298439,0,0.1605,1
1432,ER,Illinois,13,75,1742,Night,Community,717,8,CCRN,4.549291805603858,1,0.176,1
1433,ER,Florida,26,80,1137,Rotating,Teaching,122,3,PALS,4.118026608427485,1,0.1605,1
1434,Pediatrics,Georgia,26,77,2137,Night,Teaching,681,5,BLS,3.7075963789521866,0,0.16,1
1435,Labor & Delivery,Georgia,13,73,1898,Night,Teaching,873,15,TNCC,4.498647860398051,0,0.172,1
1436,Labor & Delivery,Florida,4,56,1752,Night,Government,882,1,BLS,4.287008460028433,1,0.16,1
1437,ER,Ohio,8,76,1078,Rotating,Teaching,142,17,ACLS,4.459062200814163,0,0.1645,0
1438,ICU,Florida,26,64,1999,Day,Community,554,9,CCRN,4.006998171542735,1,0.176,0
1439,ER,California,13,77,1695,Night,Government,647,16,BLS,4.860299866009754,1,0.16,1
1440,ER,California,4,51,2485,Night,Private,385,12,ACLS,4.381054802863366,1,0.1645,1
1441,Labor & Delivery,California,4,62,1072,Rotating,Government,474,17,PALS,3.6281037264363105,1,0.1605,0
1442,Med-Surg,California,8,81,1636,Rotating,Government,548,12,BLS,4.174705986056643,1,0.16,1
1443,ICU,Texas,8,61,1419,Rotating,Government,413,16,BLS,4.634534082115452,1,0.16,0
1444,Labor & Delivery,New York,13,60,2474,Day,Community,996,4,CEN,4.691201842598408,1,0.167,1
1445,ER,New York,13,66,1661,Rotating,Private,679,10,CCRN,4.241895579145638,0,0.176,1
1446,Med-Surg,Florida,4,70,1730,Day,Private,794,6,CCRN,4.842121356246952,0,0.176,1
1447,ICU,Georgia,4,45,1088,Night,Government,248,9,PALS,3.9015026557914463,1,0.1605,0
1448,Pediatrics,Illinois,26,66,1523,Night,Government,767,16,CEN,4.1158980458574,1,0.167,0
1449,ICU,California,4,79,1692,Night,Government,462,14,ACLS,4.847895365853455,1,0.1645,1
1450,ICU,New York,13,73,1071,Rotating,Community,388,17,ACLS,4.844385074707368,0,0.1645,1
1451,ER,New York,8,51,1889,Night,Community,708,18,PALS,4.528569153237021,1,0.1605,1
1452,ER,California,13,84,1282,Rotating,Teaching,986,1,CCRN,4.78847082068333,0,0.176,1
1453,Pediatrics,Georgia,26,46,1735,Day,Private,478,3,ACLS,3.633159900434349,0,0.1645,0
1454,Pediatrics,Texas,26,49,1047,Night,Teaching,832,2,PALS,4.797492464311665,1,0.1605,0
1455,Pediatrics,Texas,8,84,955,Day,Teaching,948,6,ACLS,3.98092985982534,0,0.1645,0
1456,Labor & Delivery,North Carolina,13,56,1870,Rotating,Government,188,17,TNCC,3.7674972686423245,1,0.172,0
1457,Labor & Delivery,New York,26,65,1253,Rotating,Community,742,9,BLS,3.8590547545130693,1,0.16,0
1458,ER,North Carolina,13,60,1000,Night,Teaching,991,6,CCRN,4.126952762020831,1,0.176,0
1459,ER,Texas,26,67,2483,Night,Teaching,591,7,TNCC,3.876788006906701,1,0.172,1
1460,Pediatrics,Ohio,8,85,923,Rotating,Teaching,106,5,PALS,3.9808513790247484,0,0.1605,0
1461,Labor & Delivery,California,26,41,800,Night,Government,281,0,PALS,3.7024677291074632,0,0.1605,0
1462,Med-Surg,Georgia,13,82,1767,Night,Government,707,3,TNCC,3.9442651483384976,1,0.172,1
1463,Labor & Delivery,New York,13,40,1654,Day,Community,484,13,BLS,4.358425721813002,1,0.16,1
1464,ER,California,26,75,1439,Rotating,Teaching,433,16,BLS,4.162780562136596,1,0.16,1
1465,Labor & Delivery,Texas,4,65,990,Day,Teaching,609,19,CEN,4.020078141853867,0,0.167,0
1466,ER,California,8,68,2402,Night,Community,243,17,ACLS,4.6196781932856705,1,0.1645,1
1467,Pediatrics,Texas,8,60,1315,Day,Community,785,10,CEN,4.8402649570899765,1,0.167,0
1468,Pediatrics,Georgia,26,50,1241,Rotating,Community,697,13,BLS,4.635183834353596,1,0.16,0
1469,Pediatrics,Texas,26,79,942,Day,Private,583,8,TNCC,3.9980010531765187,1,0.172,1
1470,Med-Surg,California,4,50,2014,Day,Community,567,14,ACLS,4.61666325175633,0,0.1645,1
1471,Med-Surg,Georgia,8,75,1332,Night,Government,765,11,TNCC,3.727970273711077,0,0.172,0
1472,ER,Texas,4,88,1026,Rotating,Private,800,9,CEN,3.6954769821369364,1,0.167,0
1473,ICU,North Carolina,8,78,2136,Night,Community,234,18,PALS,4.018440555554238,1,0.1605,1
1474,Med-Surg,Ohio,26,79,2452,Night,Government,921,18,TNCC,4.711553553566086,0,0.172,1
1475,ER,Florida,8,74,1748,Rotating,Community,341,5,CEN,3.8695223708634527,1,0.167,1
1476,Labor & Delivery,California,8,73,2125,Day,Community,384,19,CEN,3.5948801133480193,0,0.167,1
1477,Pediatrics,Florida,8,86,2477,Night,Private,781,5,CEN,3.697564302809533,0,0.167,1
1478,Pediatrics,California,4,63,1259,Day,Government,165,7,PALS,4.788117452794371,1,0.1605,1
1479,Pediatrics,Texas,4,61,2224,Rotating,Teaching,874,0,PALS,4.450674927120931,0,0.1605,0
1480,ER,Texas,8,44,1350,Night,Community,98,16,PALS,3.879801745054965,1,0.1605,0
1481,Pediatrics,Georgia,13,72,1192,Day,Private,734,16,ACLS,4.332943737992272,1,0.1645,0
1482,Med-Surg,New York,4,75,1644,Day,Government,131,14,PALS,4.2913694336380255,0,0.1605,0
1483,Labor & Delivery,Ohio,26,86,2030,Night,Community,883,6,PALS,4.483153967660992,0,0.1605,1
1484,Pediatrics,North Carolina,26,59,1009,Rotating,Teaching,382,18,PALS,3.8497813316324243,1,0.1605,0
1485,ER,New York,8,58,1938,Day,Government,606,2,TNCC,4.796604480791597,0,0.172,1
1486,Labor & Delivery,Florida,26,74,1445,Rotating,Government,384,10,PALS,3.9640528431200193,1,0.1605,0
1487,Pediatrics,Texas,4,82,2074,Night,Private,581,19,ACLS,4.541197480964355,1,0.1645,1
1488,ICU,New York,13,56,1018,Day,Community,270,18,CEN,3.5241869695583223,1,0.167,0
1489,Pediatrics,Texas,13,84,1206,Day,Community,684,8,TNCC,4.058985694841221,1,0.172,0
1490,Med-Surg,California,13,82,2266,Day,Government,795,9,BLS,4.027564726938213,0,0.16,1
1491,Labor & Delivery,New York,26,73,2426,Rotating,Community,782,1,PALS,4.315226642874522,0,0.1605,1
1492,Med-Surg,Florida,8,48,2177,Day,Government,372,0,CEN,3.609104392665795,0,0.167,0
1493,ICU,Georgia,26,65,1687,Day,Teaching,900,15,CEN,4.685197060589163,1,0.167,1
1494,ICU,New York,8,41,1357,Night,Private,52,17,TNCC,3.8266712026513527,1,0.172,0
1495,Med-Surg,Texas,13,48,1349,Day,Community,743,16,BLS,4.515556722323016,0,0.16,0
1496,Labor & Delivery,Illinois,4,48,941,Rotating,Community,255,5,CCRN,4.70481818486614,0,0.176,0
1497,ICU,Illinois,26,79,1411,Night,Private,881,13,ACLS,4.34281543436227,1,0.1645,1
1498,ICU,Georgia,4,56,1300,Night,Teaching,89,14,CCRN,4.611324810082978,1,0.176,0
1499,Pediatrics,Georgia,13,40,1639,Day,Teaching,108,13,CEN,4.492790468322508,1,0.167,1
1500,ER,Ohio,8,64,1501,Night,Teaching,623,2,CCRN,4.033294695728012,1,0.176,0
1501,ICU,Georgia,4,82,2370,Day,Teaching,693,18,CEN,4.713287808550348,1,0.167,1
1502,Labor & Delivery,Texas,26,79,2482,Night,Teaching,556,11,CCRN,3.942052054828292,1,0.176,1
1503,Labor & Delivery,North Carolina,4,81,2365,Rotating,Government,621,1,CEN,4.356819376627276,1,0.167,1
1504,Pediatrics,California,4,64,2330,Day,Community,933,2,CEN,4.618096608712309,1,0.167,1
1505,Labor & Delivery,New York,26,78,1395,Rotating,Community,892,17,TNCC,4.068433864718761,1,0.172,0
1506,Pediatrics,Georgia,8,74,1080,Day,Community,171,0,BLS,3.9541514114261376,0,0.16,0
1507,ICU,Illinois,26,42,1223,Rotating,Government,528,19,CEN,4.189019015259234,0,0.167,0
1508,ICU,California,13,89,1655,Rotating,Private,668,5,ACLS,4.7269452415237305,1,0.1645,1
1509,ICU,North Carolina,8,76,1069,Night,Teaching,145,4,ACLS,4.894882644718497,1,0.1645,1
1510,ICU,Texas,4,83,953,Day,Private,908,0,PALS,4.317625119289835,1,0.1605,1
1511,ER,California,26,83,1413,Night,Teaching,463,18,CEN,4.492199307985478,0,0.167,1
1512,ER,Texas,13,69,1461,Rotating,Teaching,284,0,CEN,4.854910433358372,1,0.167,1
1513,ICU,North Carolina,26,77,882,Day,Private,947,15,CEN,3.6478202771194135,1,0.167,0
1514,Labor & Delivery,North Carolina,8,73,2445,Rotating,Community,111,11,CCRN,3.8481178667992477,0,0.176,1
1515,Pediatrics,Ohio,13,51,1746,Rotating,Government,305,7,CEN,4.563350009377373,1,0.167,1
1516,Med-Surg,New York,4,58,1698,Rotating,Private,610,15,CEN,4.735616692868449,1,0.167,1
1517,Pediatrics,California,8,76,2249,Rotating,Community,954,0,ACLS,4.785543542495867,1,0.1645,1
1518,Med-Surg,North Carolina,13,83,2098,Night,Teaching,397,3,BLS,4.122660765282399,1,0.16,1
1519,Med-Surg,New York,8,88,1083,Rotating,Community,720,9,BLS,3.6340098534378003,1,0.16,0
1520,ICU,California,4,56,1779,Night,Teaching,173,10,PALS,4.156672215949429,1,0.1605,0
1521,Med-Surg,Texas,13,49,972,Rotating,Teaching,531,16,ACLS,3.846101885310581,1,0.1645,0
1522,ICU,North Carolina,26,88,2150,Day,Community,366,6,CEN,3.936794682494936,1,0.167,1
1523,ER,Texas,26,86,1886,Rotating,Teaching,553,11,BLS,4.658401335256259,1,0.16,1
1524,Labor & Delivery,California,4,51,1896,Rotating,Government,768,6,TNCC,3.6132906290388305,1,0.172,0
1525,Med-Surg,Ohio,13,55,1562,Day,Community,97,11,TNCC,4.741371826221053,0,0.172,0
1526,Labor & Delivery,Texas,4,63,2459,Day,Private,458,14,TNCC,4.141503628736253,1,0.172,0
1527,ICU,Florida,4,58,2198,Rotating,Teaching,981,1,CEN,4.394095896650892,1,0.167,1
1528,Med-Surg,Florida,8,47,1432,Rotating,Teaching,185,13,CEN,3.6344783468535184,1,0.167,0
1529,Pediatrics,New York,26,70,2331,Night,Government,250,12,PALS,4.0060386175359195,1,0.1605,1
1530,ER,Georgia,4,60,1586,Day,Government,299,3,PALS,3.6345513785222687,0,0.1605,0
1531,ER,Florida,8,56,1742,Day,Private,363,13,PALS,4.942315584321665,1,0.1605,1
1532,Med-Surg,Florida,4,62,1811,Night,Teaching,918,13,CCRN,4.710892473989375,0,0.176,1
1533,ER,Ohio,4,76,1197,Rotating,Private,417,15,TNCC,4.1894491315346905,0,0.172,0
1534,Pediatrics,Ohio,4,55,1943,Rotating,Private,478,6,CEN,3.8354038224855067,1,0.167,0
1535,Labor & Delivery,Georgia,26,45,1733,Day,Teaching,879,18,TNCC,4.900182657874778,0,0.172,1
1536,Pediatrics,Illinois,13,47,2260,Night,Private,856,1,PALS,4.016894893590457,1,0.1605,0
1537,ER,Georgia,26,64,1475,Rotating,Private,529,9,CEN,3.741476647531062,1,0.167,0
1538,Labor & Delivery,Illinois,8,57,1735,Day,Government,363,17,ACLS,4.344746582680933,1,0.1645,1
1539,Pediatrics,Ohio,13,64,1264,Rotating,Government,549,16,BLS,4.915661180517224,1,0.16,1
1540,ICU,Illinois,8,51,1085,Rotating,Private,770,4,BLS,3.505745435750484,0,0.16,0
1541,ICU,Ohio,4,54,1064,Rotating,Teaching,404,11,PALS,3.857187264880998,0,0.1605,0
1542,Labor & Delivery,Illinois,13,65,1119,Day,Government,534,5,TNCC,4.907671460615612,1,0.172,1
1543,Labor & Delivery,Texas,8,80,1472,Night,Private,260,8,ACLS,3.756628950285743,1,0.1645,0
1544,Labor & Delivery,Ohio,4,84,2199,Night,Community,753,19,CEN,3.6698651774597297,1,0.167,1
1545,ICU,Georgia,8,65,1619,Rotating,Community,93,0,TNCC,4.355280823699706,1,0.172,1
1546,Pediatrics,New York,8,86,888,Night,Private,590,14,PALS,4.792765734942245,0,0.1605,1
1547,Labor & Delivery,New York,26,71,2477,Rotating,Community,620,5,TNCC,4.215664726540889,1,0.172,1
1548,ICU,Ohio,4,49,2026,Day,Government,632,18,PALS,4.991846385026787,1,0.1605,1
1549,Labor & Delivery,Florida,26,55,1620,Day,Teaching,141,17,CCRN,4.518757549306989,0,0.176,0
1550,Labor & Delivery,North Carolina,13,46,1800,Day,Private,314,5,BLS,3.6111123608156714,0,0.16,0
1551,Labor & Delivery,New York,4,56,1133,Rotating,Government,944,12,BLS,4.989248197522963,0,0.16,0
1552,ICU,Georgia,26,62,1021,Night,Teaching,269,0,TNCC,4.111841355170286,0,0.172,1
1553,Pediatrics,Florida,26,65,840,Day,Community,951,12,ACLS,3.931103800768224,1,0.1645,0
1554,ICU,New York,13,60,867,Rotating,Community,974,6,CEN,4.336818775366829,0,0.167,0
1555,ICU,North Carolina,8,61,1787,Night,Community,491,14,PALS,3.9564613877312964,0,0.1605,0
1556,Labor & Delivery,California,8,46,1313,Night,Community,450,11,CEN,3.6296862606802285,0,0.167,0
1557,Med-Surg,California,8,53,2460,Night,Government,449,0,BLS,3.502142514618765,1,0.16,0
1558,Med-Surg,Ohio,13,54,2445,Rotating,Government,776,14,ACLS,4.174375029380394,1,0.1645,1
1559,Med-Surg,North Carolina,26,46,2421,Rotating,Teaching,948,3,ACLS,4.755295133339889,0,0.1645,0
1560,ICU,Georgia,4,48,2455,Rotating,Private,838,12,CEN,4.3584727784451145,1,0.167,0
1561,Labor & Delivery,Georgia,13,87,1950,Day,Teaching,625,4,BLS,4.998810948415161,0,0.16,1
1562,Med-Surg,New York,8,47,2078,Rotating,Private,907,1,CEN,3.9302699684708,1,0.167,0
1563,ER,Texas,8,89,1494,Day,Community,853,0,TNCC,3.920682597140083,0,0.172,0
1564,ER,Florida,4,62,1839,Day,Community,539,15,ACLS,3.7396241903509164,1,0.1645,0
1565,ER,North Carolina,13,68,1276,Day,Community,534,5,ACLS,3.7460953823980025,1,0.1645,0
1566,Pediatrics,New York,8,57,1885,Rotating,Community,806,15,TNCC,3.927779894015072,1,0.172,0
1567,Labor & Delivery,Ohio,13,70,1680,Day,Government,519,13,BLS,4.689260067910291,0,0.16,1
1568,ICU,North Carolina,26,69,1231,Rotating,Teaching,623,2,ACLS,4.858635185954672,1,0.1645,1
1569,ICU,Florida,13,78,2493,Rotating,Private,987,14,CCRN,4.962630754561522,1,0.176,1
1570,Labor & Delivery,Illinois,26,74,1067,Day,Private,893,2,CCRN,3.848434481144679,0,0.176,0
1571,Pediatrics,Ohio,4,57,1858,Day,Government,731,1,CCRN,4.821946318421137,1,0.176,1
1572,Labor & Delivery,New York,26,81,1578,Day,Community,494,0,PALS,3.9923826339160056,0,0.1605,1
1573,Pediatrics,Texas,26,78,2399,Rotating,Teaching,318,8,PALS,3.6692608167753265,0,0.1605,1
1574,Med-Surg,North Carolina,4,56,1293,Rotating,Community,316,8,BLS,4.805037388280248,0,0.16,0
1575,Med-Surg,Illinois,8,53,2385,Day,Government,103,6,TNCC,4.454158451965428,1,0.172,0
1576,Pediatrics,Ohio,4,70,2292,Day,Private,577,2,CEN,3.7470963441215925,1,0.167,1
1577,Labor & Delivery,New York,13,63,1460,Night,Government,569,17,BLS,4.144746886269504,1,0.16,1
1578,Med-Surg,California,4,74,2148,Day,Private,665,10,CEN,3.9308865423156014,0,0.167,1
1579,Labor & Delivery,Georgia,13,83,2127,Night,Teaching,108,6,BLS,4.605191853065295,1,0.16,1
1580,Med-Surg,New York,8,84,2099,Night,Private,874,8,PALS,4.180124345936402,0,0.1605,1
1581,Labor & Delivery,California,13,73,1812,Rotating,Teaching,89,0,CCRN,4.983919917659577,1,0.176,1
1582,Labor & Delivery,California,4,42,2024,Rotating,Community,286,13,TNCC,3.582117473389393,1,0.172,0
1583,ER,Ohio,4,76,2268,Night,Community,435,19,PALS,4.03252289920437,0,0.1605,1
1584,Pediatrics,New York,8,82,2147,Night,Government,655,5,TNCC,4.222850250664966,1,0.172,1
1585,ICU,Georgia,4,79,1858,Day,Teaching,783,6,CEN,4.2547003321224794,1,0.167,1
1586,Pediatrics,New York,8,65,1776,Night,Community,765,9,BLS,3.9739037335784553,1,0.16,1
1587,Labor & Delivery,California,8,62,1281,Day,Teaching,699,6,ACLS,4.593860373646352,1,0.1645,1
1588,Labor & Delivery,Florida,4,83,1527,Rotating,Community,349,1,ACLS,4.812120610233462,1,0.1645,1
1589,Pediatrics,Illinois,26,78,1279,Day,Community,444,3,TNCC,4.908078952966795,1,0.172,1
1590,Labor & Delivery,Texas,13,54,1888,Rotating,Private,256,16,CCRN,4.707640065199289,1,0.176,1
1591,Med-Surg,New York,26,88,1831,Night,Government,385,0,CCRN,4.7758702959598995,0,0.176,1
1592,Labor & Delivery,Illinois,8,43,2124,Night,Private,642,9,TNCC,4.325817950929993,1,0.172,0
1593,Pediatrics,Illinois,13,68,1142,Night,Teaching,779,18,PALS,4.738832339640222,1,0.1605,1
1594,Pediatrics,North Carolina,26,61,2254,Day,Community,563,14,ACLS,3.9552558637219284,0,0.1645,1
1595,Pediatrics,Florida,4,64,2247,Rotating,Government,227,9,PALS,4.097718143163822,0,0.1605,0
1596,ER,Illinois,26,52,1131,Rotating,Community,445,18,CEN,3.9753695207278166,1,0.167,0
1597,ER,New York,13,57,1237,Rotating,Community,420,11,ACLS,4.201081003171888,1,0.1645,0
1598,ER,Ohio,13,72,2411,Rotating,Private,907,15,CEN,3.9283694243579546,1,0.167,1
1599,ER,Ohio,13,55,973,Rotating,Teaching,840,8,BLS,4.94241716338167,0,0.16,0
1600,ER,North Carolina,13,84,1358,Day,Government,707,14,PALS,3.969266942008502,1,0.1605,1
1601,ER,Illinois,26,81,1326,Rotating,Government,367,16,TNCC,3.64706680716641,0,0.172,0
1602,ER,New York,4,83,1458,Night,Government,785,13,ACLS,4.290225749075621,1,0.1645,0
1603,Pediatrics,New York,4,41,825,Rotating,Teaching,418,17,PALS,3.5856486176677644,1,0.1605,0
1604,ICU,California,13,74,1619,Night,Government,433,1,TNCC,3.6658147494628706,0,0.172,1
1605,ER,Florida,4,81,1404,Day,Teaching,111,3,BLS,3.8290840837943696,1,0.16,0
1606,Pediatrics,Georgia,26,73,1205,Day,Government,855,17,ACLS,4.196525374823213,1,0.1645,1
1607,ICU,Texas,4,69,1031,Night,Community,554,6,CEN,4.149876398463542,1,0.167,0
1608,ER,Georgia,8,52,1332,Rotating,Teaching,288,12,BLS,4.699537793004187,1,0.16,0
